CASEID,YEAR,STATEFIP,EMPSTAT,PED,SED_EAT,ANYSECDRK,ANYSECEAT,ACTIVITY,DURATION,SED_EAT_LN,START
20141211141555,2014,36,1,95,0,1,2,50101,145,0,22:35:00
20141211141555,2014,36,1,95,0,1,2,50101,120,0,1:30:00
20141211141557,2014,6,1,55,25,1,1,50101,120,0,8:30:00
20141211141557,2014,6,1,55,25,1,1,50101,185,0,10:40:00
20141211141567,2014,39,1,45,0,1,2,50101,270,0,5:00:00
20141211141567,2014,39,1,45,0,1,2,50101,135,0,9:45:00
20141211141567,2014,39,1,45,0,1,2,50101,105,0,12:15:00
20141211141597,2014,36,1,45,0,2,2,50101,240,0,10:30:00
20141211141597,2014,36,1,45,0,2,2,50101,150,0,15:00:00
20141211141597,2014,36,1,45,0,2,2,50101,45,0,17:45:00
20141211141597,2014,36,1,45,0,2,2,50101,75,0,18:45:00
20141211141599,2014,6,1,40,5,2,1,50101,240,0,7:00:00
20141211141599,2014,6,1,40,5,2,1,50101,316,0,11:44:00
20141211141603,2014,6,1,60,30,1,1,50101,90,10,6:00:00
20141211141603,2014,6,1,60,30,1,1,50101,120,0,11:00:00
20141211141603,2014,6,1,60,30,1,1,50101,150,0,14:30:00
20141211141610,2014,17,1,55,10,2,1,50101,190,0,6:50:00
20141211141610,2014,17,1,55,10,2,1,50101,90,0,10:15:00
20141211141610,2014,17,1,55,10,2,1,50101,285,0,12:30:00
20141211141615,2014,42,1,25,15,1,1,50101,205,0,6:35:00
20141211141615,2014,42,1,25,15,1,1,50101,95,0,10:25:00
20141211141615,2014,42,1,25,15,1,1,50101,210,0,12:30:00
20141211141615,2014,42,1,25,15,1,1,50101,120,0,21:20:00
20141211141619,2014,25,1,0,42,2,1,60101,180,0,8:45:00
20141211141621,2014,31,1,45,30,2,1,50101,658,30,6:02:00
20141211141622,2014,22,1,25,0,2,2,50101,132,0,6:48:00
20141211141622,2014,22,1,25,0,2,2,50101,255,0,9:15:00
20141211141622,2014,22,1,25,0,2,2,50101,345,0,13:45:00
20141211141624,2014,55,1,0,35,2,1,50101,310,0,5:20:00
20141211141624,2014,55,1,0,35,2,1,50101,200,0,10:40:00
20141211141629,2014,22,1,30,5,2,1,50101,478,5,7:02:00
20141211141658,2014,8,1,70,0,2,2,50101,150,0,4:00:00
20141211141658,2014,8,1,70,0,2,2,50101,170,0,17:40:00
20141211141658,2014,8,1,70,0,2,2,50101,203,0,20:40:00
20141211141658,2014,8,1,70,0,2,2,50101,147,0,0:33:00
20141211141658,2014,8,1,70,0,2,2,50101,50,0,3:10:00
20141211141666,2014,4,1,100,16,2,1,50101,190,0,8:50:00
20141211141666,2014,4,1,100,16,2,1,50101,232,16,13:08:00
20141211141688,2014,29,1,15,25,1,1,50101,130,0,7:50:00
20141211141688,2014,29,1,15,25,1,1,50101,315,0,10:15:00
20141211141688,2014,29,1,15,25,1,1,50101,50,0,15:40:00
20141211141693,2014,36,1,75,0,1,2,50101,120,0,8:00:00
20141211141693,2014,36,1,75,0,1,2,50101,220,0,10:20:00
20141211141693,2014,36,1,75,0,1,2,50101,120,0,15:00:00
20141211141708,2014,29,1,45,45,1,1,50101,510,45,8:00:00
20141211141715,2014,6,1,60,0,1,2,50101,60,0,3:00:00
20141211141729,2014,35,1,20,10,1,1,50101,120,0,8:00:00
20141211141729,2014,35,1,20,10,1,1,50101,80,0,10:10:00
20141211141729,2014,35,1,20,10,1,1,50101,280,10,11:50:00
20141211141732,2014,55,1,30,95,1,1,50101,270,10,8:00:00
20141211141732,2014,55,1,30,95,1,1,50101,80,80,12:40:00
20141211141732,2014,55,1,30,95,1,1,50101,126,5,14:24:00
20141211141766,2014,55,1,15,0,2,2,50101,240,0,8:00:00
20141211141766,2014,55,1,15,0,2,2,50101,180,0,13:00:00
20141211141766,2014,55,1,15,0,2,2,50101,70,0,19:20:00
20141211141773,2014,17,1,50,7,1,1,50101,312,0,6:48:00
20141211141773,2014,17,1,50,7,1,1,50101,210,0,12:30:00
20141211141778,2014,34,1,110,0,2,2,50101,415,0,10:05:00
20141211141778,2014,34,1,110,0,2,2,50101,315,0,18:30:00
20141211141781,2014,39,1,70,0,1,2,50101,120,0,6:15:00
20141211141781,2014,39,1,70,0,1,2,50101,195,0,8:30:00
20141211141781,2014,39,1,70,0,1,2,50101,105,0,12:15:00
20141211141781,2014,39,1,70,0,1,2,50101,105,0,14:15:00
20141211141783,2014,53,1,15,10,1,1,50101,330,0,5:00:00
20141211141799,2014,41,1,50,0,1,2,50101,180,0,14:42:00
20141211141799,2014,41,1,50,0,1,2,50101,180,0,17:57:00
20141211141799,2014,41,1,50,0,1,2,50101,183,0,21:27:00
20141211141804,2014,12,1,90,0,1,2,50101,80,0,19:40:00
20141211141804,2014,12,1,90,0,1,2,50101,60,0,21:20:00
20141211141804,2014,12,1,90,0,1,2,50101,60,0,22:40:00
20141211141804,2014,12,1,90,0,1,2,50101,60,0,0:00:00
20141211141804,2014,12,1,90,0,1,2,50101,60,0,1:20:00
20141211141804,2014,12,1,90,0,1,2,50101,60,0,2:40:00
20141211141806,2014,24,1,90,5,1,1,50101,135,5,11:45:00
20141211141813,2014,6,1,30,0,1,2,50101,380,0,9:50:00
20141211141814,2014,34,1,18,0,2,2,50101,300,0,9:00:00
20141211141821,2014,55,1,40,1,1,1,50101,55,0,20:05:00
20141211141821,2014,55,1,40,1,1,1,50101,105,1,21:15:00
20141211141821,2014,55,1,40,1,1,1,50101,225,0,23:15:00
20141211141834,2014,6,1,90,0,1,2,50102,390,0,7:30:00
20141211141834,2014,6,1,90,0,1,2,50102,270,0,14:30:00
20141211141835,2014,36,1,30,15,2,1,50101,720,15,6:00:00
20141211141849,2014,55,1,35,25,1,1,50101,270,5,7:30:00
20141211141849,2014,55,1,35,25,1,1,50101,210,0,13:00:00
20141211141850,2014,37,1,35,5,2,1,50101,599,5,6:31:00
20141211141853,2014,24,1,10,10,1,1,50101,190,0,8:20:00
20141211141853,2014,24,1,10,10,1,1,50101,270,0,12:30:00
20141211141859,2014,12,1,75,0,1,2,50101,60,0,12:00:00
20141211141859,2014,12,1,75,0,1,2,50101,80,0,13:20:00
20141211141859,2014,12,1,75,0,1,2,50101,120,0,15:15:00
20141211141859,2014,12,1,75,0,1,2,50101,95,0,17:25:00
20141211141880,2014,4,1,60,2,1,1,50101,292,0,8:08:00
20141211141880,2014,4,1,60,2,1,1,50101,210,0,13:30:00
20141211141888,2014,48,1,95,0,1,2,50101,345,0,6:45:00
20141211141888,2014,48,1,95,0,1,2,50101,150,0,13:00:00
20141211141903,2014,37,1,20,10,1,1,50101,360,10,15:50:00
20141211141921,2014,40,1,30,0,1,2,50101,270,0,8:00:00
20141211141921,2014,40,1,30,0,1,2,50101,210,0,13:00:00
20141211141924,2014,25,1,45,5,1,1,60199,15,0,7:17:00
20141211141924,2014,25,1,45,5,1,1,60199,208,0,7:32:00
20141211141924,2014,25,1,45,5,1,1,60199,220,0,11:20:00
20141211141924,2014,25,1,45,5,1,1,50101,136,5,15:29:00
20141211141924,2014,25,1,45,5,1,1,50101,90,0,18:00:00
20141211141938,2014,39,1,15,0,1,2,50101,555,0,8:00:00
20141211141946,2014,29,1,67,2,1,1,60101,220,0,7:20:00
20141211141946,2014,29,1,67,2,1,1,60101,140,0,12:05:00
20141211141988,2014,53,1,35,25,2,1,50101,280,25,7:20:00
20141211141988,2014,53,1,35,25,2,1,50101,215,0,12:25:00
20141211141990,2014,27,1,150,2,1,1,50101,270,2,8:00:00
20141211141990,2014,27,1,150,2,1,1,50101,210,0,13:00:00
20141211141998,2014,36,1,30,0,1,2,50101,315,0,6:45:00
20141211141998,2014,36,1,30,0,1,2,50101,140,0,12:40:00
20141211141998,2014,36,1,30,0,1,2,50102,15,0,15:45:00
20141211142002,2014,34,1,20,40,2,1,60101,470,40,7:10:00
20141211142020,2014,26,1,70,15,1,1,50101,222,15,8:18:00
20141211142020,2014,26,1,70,15,1,1,50101,196,0,13:14:00
20141211142020,2014,26,1,70,15,1,1,50101,129,0,17:21:00
20141211142037,2014,25,1,55,0,2,2,50101,140,0,14:40:00
20141211142037,2014,25,1,55,0,2,2,50101,135,0,17:15:00
20141211142037,2014,25,1,55,0,2,2,50101,180,0,20:00:00
20141211142046,2014,32,1,70,0,1,2,50101,200,0,17:40:00
20141211142046,2014,32,1,70,0,1,2,50101,165,0,21:15:00
20141211142047,2014,30,1,15,0,2,2,50101,30,0,7:00:00
20141211142055,2014,39,1,85,300,1,1,50104,15,0,6:45:00
20141211142055,2014,39,1,85,300,1,1,50101,300,300,7:00:00
20141211142055,2014,39,1,85,300,1,1,50101,240,0,12:40:00
20141211142068,2014,22,1,40,10,2,1,50101,660,0,4:00:00
20141211142098,2014,6,1,50,35,1,1,50101,30,0,5:30:00
20141211142098,2014,6,1,50,35,1,1,50101,120,0,6:00:00
20141211142098,2014,6,1,50,35,1,1,50101,120,0,8:30:00
20141211142098,2014,6,1,50,35,1,1,50101,5,0,10:30:00
20141211142098,2014,6,1,50,35,1,1,50101,120,5,10:35:00
20141211142098,2014,6,1,50,35,1,1,50101,265,30,12:35:00
20141211142108,2014,55,1,30,0,2,2,50101,120,0,6:00:00
20141211142108,2014,55,1,30,0,2,2,50101,300,0,17:00:00
20141211142109,2014,42,1,50,0,1,2,50101,185,0,6:25:00
20141211142109,2014,42,1,50,0,1,2,50101,190,0,9:50:00
20141211142109,2014,42,1,50,0,1,2,50101,100,0,13:20:00
20141211142109,2014,42,1,50,0,1,2,50101,285,0,15:15:00
20141211142113,2014,48,1,90,5,1,1,50101,290,0,7:25:00
20141211142113,2014,48,1,90,5,1,1,50101,180,0,12:45:00
20141211142113,2014,48,1,90,5,1,1,50101,30,0,21:20:00
20141211142137,2014,28,1,60,0,2,2,50101,480,0,4:00:00
20141211142137,2014,28,1,60,0,2,2,50101,210,0,12:30:00
20141211142139,2014,39,1,10,10,1,1,50101,30,5,21:40:00
20141211142140,2014,6,1,60,5,2,1,50101,240,0,15:20:00
20141211142140,2014,6,1,60,5,2,1,50101,190,0,19:50:00
20141211142146,2014,48,1,105,5,1,1,50101,379,5,6:11:00
20141211142146,2014,48,1,105,5,1,1,50101,150,0,13:30:00
20141211142150,2014,22,1,12,15,1,1,50101,299,10,9:31:00
20141211142150,2014,22,1,12,15,1,1,50101,5,0,15:25:00
20141211142150,2014,22,1,12,15,1,1,50101,158,0,18:52:00
20141211142150,2014,22,1,12,15,1,1,50101,30,0,22:30:00
20141211142156,2014,16,1,0,50,1,1,50101,480,30,14:00:00
20141211142171,2014,25,1,70,12,1,1,50101,60,2,15:30:00
20141211142183,2014,17,1,30,20,1,1,50101,45,0,18:46:00
20141211142186,2014,36,1,60,15,1,1,50104,35,0,7:10:00
20141211142186,2014,36,1,60,15,1,1,50101,135,0,7:45:00
20141211142186,2014,36,1,60,15,1,1,50101,105,0,10:15:00
20141211142186,2014,36,1,60,15,1,1,50101,60,0,12:30:00
20141211142205,2014,25,1,135,5,1,1,50101,180,0,5:30:00
20141211142205,2014,25,1,135,5,1,1,50101,143,0,9:37:00
20141211142205,2014,25,1,135,5,1,1,50101,183,0,15:27:00
20141211142205,2014,25,1,135,5,1,1,50101,140,0,21:10:00
20141211142212,2014,23,1,45,15,2,1,50101,144,15,8:06:00
20141211142212,2014,23,1,45,15,2,1,50101,165,0,10:45:00
20141211142212,2014,23,1,45,15,2,1,50101,150,0,14:00:00
20141211142217,2014,6,1,60,65,2,1,50101,140,0,8:40:00
20141211142217,2014,6,1,60,65,2,1,50101,240,0,12:00:00
20141211142223,2014,36,1,105,10,1,1,50101,90,0,10:00:00
20141211142223,2014,36,1,105,10,1,1,50101,75,0,16:45:00
20141211142230,2014,22,1,0,165,2,1,50101,305,0,12:25:00
20141211142248,2014,6,1,120,0,2,2,50101,568,0,5:32:00
20141211142248,2014,6,1,120,0,2,2,50102,220,0,15:20:00
20141211142258,2014,53,1,30,0,2,2,50101,240,0,8:00:00
20141211142258,2014,53,1,30,0,2,2,50101,150,0,12:30:00
20141211142258,2014,53,1,30,0,2,2,50101,75,0,15:15:00
20141211142259,2014,16,1,30,40,1,1,50101,240,10,8:05:00
20141211142263,2014,31,1,170,0,1,2,50101,145,0,7:35:00
20141211142263,2014,31,1,170,0,1,2,50101,105,0,10:15:00
20141211142263,2014,31,1,170,0,1,2,50101,160,0,12:20:00
20141211142263,2014,31,1,170,0,1,2,50101,135,0,15:15:00
20141211142265,2014,9,1,90,5,1,1,50101,345,0,4:15:00
20141211142265,2014,9,1,90,5,1,1,50101,105,0,10:15:00
20141211142265,2014,9,1,90,5,1,1,50101,120,0,12:30:00
20141211142265,2014,9,1,90,5,1,1,50101,75,0,14:45:00
20141211142275,2014,36,1,85,0,1,2,50101,190,0,6:50:00
20141211142275,2014,36,1,85,0,1,2,50101,105,0,10:15:00
20141211142275,2014,36,1,85,0,1,2,50101,135,0,12:45:00
20141211142275,2014,36,1,85,0,1,2,50101,120,0,15:15:00
20141211142292,2014,13,1,90,0,2,2,50101,165,0,14:00:00
20141211142317,2014,39,1,55,10,1,1,50101,165,5,9:00:00
20141211142317,2014,39,1,55,10,1,1,50101,270,5,12:30:00
20141211142318,2014,1,1,30,8,1,1,50102,120,0,9:00:00
20141211142332,2014,1,1,75,20,1,1,50101,125,0,5:55:00
20141211142332,2014,1,1,75,20,1,1,50101,105,0,8:15:00
20141211142332,2014,1,1,75,20,1,1,50101,120,0,11:00:00
20141211142332,2014,1,1,75,20,1,1,50101,75,0,13:15:00
20141211142336,2014,31,1,20,0,1,2,50101,279,0,7:51:00
20141211142336,2014,31,1,20,0,1,2,50101,244,0,13:26:00
20141211142353,2014,6,1,60,0,2,2,50101,190,0,8:50:00
20141211142356,2014,36,1,15,10,2,1,50101,350,0,6:10:00
20141211142356,2014,36,1,15,10,2,1,50101,60,10,12:00:00
20141211142356,2014,36,1,15,10,2,1,50101,180,0,13:00:00
20141211142365,2014,33,1,65,40,2,1,50101,365,5,6:25:00
20141211142365,2014,33,1,65,40,2,1,50101,230,20,13:10:00
20141211142374,2014,48,1,0,5,1,1,50101,180,0,6:00:00
20141211142374,2014,48,1,0,5,1,1,50101,135,0,9:15:00
20141211142374,2014,48,1,0,5,1,1,50101,120,0,12:00:00
20141211142374,2014,48,1,0,5,1,1,50101,135,0,14:15:00
20141211142395,2014,42,1,45,10,1,1,50101,305,0,8:25:00
20141211142395,2014,42,1,45,10,1,1,50101,241,0,13:59:00
20141211142400,2014,6,1,65,0,2,2,50101,255,0,6:00:00
20141211142400,2014,6,1,65,0,2,2,50101,90,0,10:45:00
20141211142400,2014,6,1,65,0,2,2,50101,150,0,12:30:00
20141211142405,2014,27,1,30,31,1,1,50101,330,1,7:00:00
20141211142405,2014,27,1,30,31,1,1,50101,405,0,13:00:00
20141211142406,2014,55,1,35,7,2,1,50101,281,2,7:19:00
20141211142406,2014,55,1,35,7,2,1,50101,302,0,12:28:00
20141211142413,2014,42,1,60,2,2,1,50101,390,2,5:30:00
20141211142413,2014,42,1,60,2,2,1,50101,150,0,12:30:00
20141211142417,2014,48,1,55,5,2,1,50101,225,0,7:15:00
20141211142417,2014,48,1,55,5,2,1,50101,230,0,11:55:00
20141211142445,2014,20,1,60,5,1,1,50101,310,5,6:20:00
20141211142445,2014,20,1,60,5,1,1,50101,210,0,12:00:00
20141211142446,2014,39,1,65,15,1,1,50101,240,0,8:00:00
20141211142457,2014,41,1,20,2,1,1,50101,120,2,7:40:00
20141211142457,2014,41,1,20,2,1,1,50101,125,0,9:55:00
20141211142457,2014,41,1,20,2,1,1,50101,110,0,13:10:00
20141211142457,2014,41,1,20,2,1,1,50101,105,0,15:15:00
20141211142468,2014,49,1,63,0,1,2,50101,240,0,8:00:00
20141211142468,2014,49,1,63,0,1,2,50101,240,0,13:00:00
20141211142474,2014,17,1,38,2,1,1,50101,450,2,5:00:00
20141211142474,2014,17,1,38,2,1,1,50101,210,0,13:00:00
20141211142482,2014,39,1,55,5,1,1,50101,273,0,6:42:00
20141211142482,2014,39,1,55,5,1,1,50101,213,5,11:57:00
20141211142485,2014,6,1,60,25,1,1,50101,360,0,7:00:00
20141211142485,2014,6,1,60,25,1,1,50101,90,0,14:00:00
20141211142505,2014,20,1,35,30,2,1,50101,370,0,10:20:00
20141211142511,2014,36,1,140,0,1,2,50101,267,0,14:18:00
20141211142511,2014,36,1,140,0,1,2,50101,245,0,19:25:00
20141211142514,2014,26,1,30,0,2,2,50101,377,0,5:30:00
20141211142514,2014,26,1,30,0,2,2,50101,178,0,12:02:00
20141211142514,2014,26,1,30,0,2,2,50101,60,0,17:30:00
20141211142514,2014,26,1,30,0,2,2,50101,60,0,18:30:00
20141211142521,2014,12,1,10,30,2,1,50101,235,0,6:05:00
20141211142521,2014,12,1,10,30,2,1,50101,55,0,3:05:00
20141212140060,2014,40,1,5,0,2,2,50101,465,0,16:15:00
20141212140061,2014,13,1,30,0,2,2,50101,365,0,10:25:00
20141212140061,2014,13,1,30,0,2,2,50101,240,0,17:00:00
20141212140121,2014,48,1,60,0,2,2,50101,120,0,7:00:00
20141212140121,2014,48,1,60,0,2,2,50101,135,0,9:15:00
20141212140121,2014,48,1,60,0,2,2,50101,74,0,11:50:00
20141212140121,2014,48,1,60,0,2,2,50101,161,0,13:19:00
20141212140121,2014,48,1,60,0,2,2,50101,90,0,16:15:00
20141212140121,2014,48,1,60,0,2,2,50101,60,0,18:00:00
20141212140123,2014,4,1,28,0,1,2,50101,422,0,8:58:00
20141212140123,2014,4,1,28,0,1,2,50101,157,0,16:23:00
20141212140171,2014,18,1,10,10,1,1,50101,380,0,14:40:00
20141212140606,2014,51,1,140,6,1,1,50101,1,0,17:45:00
20141212140667,2014,6,1,126,0,1,2,50101,30,0,17:10:00
20141212140703,2014,11,1,35,0,1,2,60102,90,0,16:00:00
20141212140713,2014,21,1,0,20,1,1,50101,120,0,17:00:00
20141212140713,2014,21,1,0,20,1,1,50101,165,0,19:15:00
20141212140715,2014,13,1,75,25,2,1,50101,170,10,16:10:00
20141212140759,2014,42,1,110,0,1,2,50101,10,0,6:50:00
20141212140788,2014,48,1,30,10,1,1,50101,425,5,7:40:00
20141212140788,2014,48,1,30,10,1,1,50101,90,5,15:20:00
20141212140829,2014,51,1,28,0,1,2,50101,165,0,7:15:00
20141212140829,2014,51,1,28,0,1,2,50101,327,0,10:03:00
20141212140845,2014,18,1,85,0,1,2,50101,120,0,9:00:00
20141212140845,2014,18,1,85,0,1,2,50101,165,0,11:15:00
20141212140845,2014,18,1,85,0,1,2,50101,180,0,15:00:00
20141212140847,2014,39,1,40,10,1,1,50101,215,5,7:55:00
20141212140847,2014,39,1,40,10,1,1,50101,245,5,12:10:00
20141212140884,2014,15,1,75,15,2,1,50101,240,0,6:00:00
20141212140884,2014,15,1,75,15,2,1,50101,165,0,10:15:00
20141212140884,2014,15,1,75,15,2,1,50101,200,0,14:10:00
20141212140884,2014,15,1,75,15,2,1,50101,150,15,18:00:00
20141212140919,2014,48,1,55,0,1,2,50101,25,0,17:55:00
20141212141039,2014,8,1,30,5,2,1,50101,532,5,6:38:00
20141212141049,2014,36,1,65,10,2,1,50101,230,0,6:10:00
20141212141049,2014,36,1,65,10,2,1,50101,260,10,14:10:00
20141212141269,2014,41,1,105,3,1,1,50101,27,0,8:18:00
20141212141272,2014,42,1,0,5,1,1,50101,587,0,6:13:00
20141212141272,2014,42,1,0,5,1,1,50101,330,0,17:30:00
20141212141354,2014,42,1,120,250,1,1,50101,240,240,11:00:00
20141212141390,2014,12,1,60,10,2,1,50101,585,0,7:00:00
20141212141421,2014,26,1,0,20,1,1,50101,165,0,10:15:00
20141212141421,2014,26,1,0,20,1,1,50101,290,10,13:10:00
20141212141448,2014,6,1,125,0,1,2,50101,145,0,6:50:00
20141212141448,2014,6,1,125,0,1,2,50101,10,0,11:40:00
20141212141557,2014,55,1,0,153,1,1,50101,120,0,4:00:00
20141212141678,2014,37,1,0,15,1,1,50101,720,0,12:00:00
20141212141751,2014,35,1,40,0,1,2,50101,260,0,6:40:00
20141212141751,2014,35,1,40,0,1,2,50101,280,0,11:50:00
20141212141819,2014,26,1,80,0,1,2,50101,60,0,10:00:00
20141212141840,2014,48,1,45,0,2,2,50101,255,0,8:15:00
20141212141840,2014,48,1,45,0,2,2,50101,195,0,12:45:00
20141212141880,2014,36,1,40,0,2,2,50101,225,0,9:45:00
20141212141990,2014,20,1,60,0,2,2,50101,190,0,9:20:00
20141212141990,2014,20,1,60,0,2,2,50101,210,0,13:00:00
20141212141997,2014,29,1,120,5,2,1,50101,150,0,6:00:00
20141212141997,2014,29,1,120,5,2,1,50101,195,0,8:45:00
20141212142116,2014,12,1,50,0,2,2,50104,2,0,6:50:00
20141212142116,2014,12,1,50,0,2,2,50101,278,0,6:52:00
20141212142116,2014,12,1,50,0,2,2,50101,270,0,12:00:00
20141212142199,2014,5,1,40,0,1,2,50101,220,0,6:50:00
20141212142199,2014,5,1,40,0,1,2,50101,160,0,10:50:00
20141212142199,2014,5,1,40,0,1,2,50101,120,0,14:00:00
20141212142201,2014,28,1,45,0,1,2,50101,120,0,6:00:00
20141212142201,2014,28,1,45,0,1,2,50101,240,0,8:20:00
20141212142201,2014,28,1,45,0,1,2,50101,240,0,12:50:00
20141212142201,2014,28,1,45,0,1,2,50102,120,0,17:10:00
20141212142215,2014,18,1,90,0,2,2,50101,170,0,8:10:00
20141212142215,2014,18,1,90,0,2,2,50101,240,0,12:00:00
20141212142273,2014,44,1,90,5,1,1,50101,240,0,16:02:00
20141212142273,2014,44,1,90,5,1,1,50101,60,0,20:32:00
20141212142288,2014,36,1,45,5,1,1,50101,265,0,11:50:00
20141212142288,2014,36,1,45,5,1,1,50101,20,0,23:55:00
20141212142318,2014,42,1,60,2,1,1,50101,15,0,8:00:00
20141212142318,2014,42,1,60,2,1,1,50101,190,0,9:50:00
20141212142318,2014,42,1,60,2,1,1,50101,240,0,13:30:00
20141212142398,2014,12,1,105,0,1,2,50101,120,0,6:20:00
20141212142398,2014,12,1,105,0,1,2,50101,205,0,8:35:00
20141212142398,2014,12,1,105,0,1,2,50101,90,0,12:30:00
20141212142398,2014,12,1,105,0,1,2,50101,75,0,14:15:00
20141212142441,2014,37,1,80,0,1,2,50101,300,0,8:00:00
20141212142441,2014,37,1,80,0,1,2,50101,220,0,13:20:00
20141212142462,2014,55,1,70,21,1,1,50101,273,15,8:27:00
20141212142462,2014,55,1,70,21,1,1,50101,2,0,15:30:00
20150101150523,2015,10,1,30,32,2,1,50101,260,0,7:20:00
20150101150523,2015,10,1,30,32,2,1,50101,170,0,12:10:00
20150101150523,2015,10,1,30,32,2,1,60101,30,0,16:00:00
20150101150523,2015,10,1,30,32,2,1,60101,45,0,19:00:00
20150101150539,2015,40,1,90,10,2,1,50101,345,5,6:15:00
20150101150539,2015,40,1,90,10,2,1,50101,360,5,12:30:00
20150101150641,2015,48,1,110,0,1,2,50101,230,0,9:10:00
20150101150641,2015,48,1,110,0,1,2,50101,225,0,13:45:00
20150101150798,2015,34,1,25,45,1,1,50101,560,45,7:25:00
20150101150852,2015,20,1,57,0,2,2,50101,120,0,6:45:00
20150101150852,2015,20,1,57,0,2,2,50101,120,0,14:30:00
20150101150888,2015,35,1,105,0,1,2,50101,225,0,8:45:00
20150101150888,2015,35,1,105,0,1,2,50101,180,0,13:00:00
20150101150888,2015,35,1,105,0,1,2,50101,75,0,16:15:00
20150101150934,2015,53,1,65,0,2,2,50101,210,0,8:30:00
20150101150934,2015,53,1,65,0,2,2,50101,75,0,12:15:00
20150101150934,2015,53,1,65,0,2,2,50101,180,0,14:00:00
20150101150949,2015,17,1,45,0,2,2,50101,180,0,7:45:00
20150101150949,2015,17,1,45,0,2,2,50101,120,0,11:00:00
20150101150949,2015,17,1,45,0,2,2,50101,180,0,14:00:00
20150101150963,2015,37,1,45,10,2,1,50101,410,0,7:10:00
20150101150989,2015,31,1,35,5,1,1,50101,120,0,19:00:00
20150101151002,2015,45,1,30,15,1,1,50101,285,0,7:45:00
20150101151007,2015,4,1,50,45,1,1,50101,300,0,6:00:00
20150101151007,2015,4,1,50,45,1,1,50101,290,0,11:25:00
20150101151018,2015,36,1,75,20,1,1,50101,150,0,12:00:00
20150101151018,2015,36,1,75,20,1,1,50101,150,5,15:30:00
20150101151018,2015,36,1,75,20,1,1,50101,105,0,18:15:00
20150101151026,2015,36,1,45,10,2,1,50101,115,0,8:35:00
20150101151026,2015,36,1,45,10,2,1,50101,355,0,10:40:00
20150101151051,2015,13,1,70,0,2,2,50101,210,0,14:30:00
20150101151051,2015,13,1,70,0,2,2,50101,247,0,19:00:00
20150101151129,2015,12,1,120,10,2,1,50101,180,0,12:00:00
20150101151181,2015,37,1,90,0,2,2,50101,305,0,6:55:00
20150101151181,2015,37,1,90,0,2,2,50101,150,0,12:30:00
20150101151213,2015,48,1,40,15,2,1,50101,70,0,9:50:00
20150101151213,2015,48,1,40,15,2,1,50101,300,0,12:00:00
20150101151213,2015,48,1,40,15,2,1,50101,210,0,17:30:00
20150101151244,2015,48,1,190,0,1,2,50101,40,0,6:20:00
20150101151244,2015,48,1,190,0,1,2,50101,300,0,7:00:00
20150101151244,2015,48,1,190,0,1,2,50101,145,0,13:05:00
20150101151498,2015,37,1,10,5,1,1,50101,180,0,13:00:00
20150101151539,2015,36,1,20,55,1,1,50101,263,15,8:52:00
20150101151539,2015,36,1,20,55,1,1,50101,210,20,14:15:00
20150101151568,2015,24,1,20,0,2,2,50101,175,0,10:05:00
20150101151568,2015,24,1,20,0,2,2,50101,280,0,13:20:00
20150101151580,2015,39,1,30,15,2,1,50101,305,5,6:55:00
20150101151580,2015,39,1,30,15,2,1,50101,180,0,12:30:00
20150101151659,2015,42,1,15,30,1,1,50101,490,30,6:50:00
20150101151659,2015,42,1,15,30,1,1,50101,60,0,16:00:00
20150101151666,2015,27,1,30,11,1,1,50101,250,6,7:50:00
20150101151666,2015,27,1,30,11,1,1,50101,210,0,14:30:00
20150101151736,2015,12,1,60,5,2,1,50101,480,5,9:00:00
20150101151789,2015,34,1,110,0,2,2,50101,109,0,14:11:00
20150101151789,2015,34,1,110,0,2,2,50101,150,0,19:45:00
20150101151874,2015,18,1,65,7,1,1,50101,95,0,7:25:00
20150101151874,2015,18,1,65,7,1,1,50101,135,0,9:15:00
20150101151874,2015,18,1,65,7,1,1,50101,2,0,14:11:00
20150101151874,2015,18,1,65,7,1,1,50101,40,0,15:40:00
20150101151874,2015,18,1,65,7,1,1,50101,10,0,16:22:00
20150101151874,2015,18,1,65,7,1,1,50101,55,0,16:34:00
20150101151878,2015,15,1,20,30,2,1,60102,90,0,13:30:00
20150101151949,2015,34,1,30,30,1,1,50101,45,0,20:12:00
20150101151986,2015,6,1,45,10,1,1,50101,270,0,12:30:00
20150101152004,2015,32,1,45,20,1,1,50101,465,15,8:15:00
20150101152034,2015,29,1,20,0,1,2,50101,489,0,6:51:00
20150101152052,2015,4,1,100,0,1,2,50101,310,0,12:50:00
20150101152052,2015,4,1,100,0,1,2,50101,250,0,18:20:00
20150101152068,2015,48,1,125,1,2,1,50101,608,1,6:52:00
20150101152127,2015,1,1,110,5,2,1,50101,72,0,6:18:00
20150101152127,2015,1,1,110,5,2,1,50102,287,5,9:03:00
20150101152127,2015,1,1,110,5,2,1,50101,152,0,13:58:00
20150101152127,2015,1,1,110,5,2,1,50102,111,0,17:09:00
20150101152135,2015,6,1,85,15,1,1,50102,234,0,9:00:00
20150101152135,2015,6,1,85,15,1,1,50101,5,0,13:04:00
20150101152135,2015,6,1,85,15,1,1,50101,3,0,14:16:00
20150101152135,2015,6,1,85,15,1,1,50101,60,0,15:27:00
20150101152178,2015,4,1,30,10,1,1,50102,420,10,9:00:00
