TUCASEID,t110101
20160908162423,125
20160908162430,50
20160908162440,65
20160908162441,110
20160908162442,40
20160908162443,60
20160908162444,50
20160908162446,20
20160908162450,60
20160908162454,45
20160908162457,90
20160908162463,160
20160908162465,115
20160908162466,45
20160908162467,94
20160908162471,0
20160908162472,85
20160908162476,30
20160908162477,50
20160908162484,40
20160908162485,90
20160908162486,45
20160908162487,55
20160908162488,30
20160908162496,110
20160908162497,100
20160908162498,25
20160908162504,48
20160908162509,40
20160908162518,100
20160908162522,0
20160908162524,45
20160908162527,60
20160908162528,60
20160908162531,140
20160908162533,45
20160908162534,80
20160908162537,75
20160908162538,60
20160909160039,90
20160909160071,30
20160909160072,60
20160909160153,20
20160909160174,5
20160909160538,90
20160909160540,70
20160909160574,30
20160909160580,65
20160909160607,60
20160909160614,10
20160909160639,30
20160909160684,55
20160909160709,20
20160909160726,90
20160909160757,60
20160909160765,75
20160909160814,105
20160909160823,49
20160909160827,15
20160909160834,60
20160909160839,75
20160909160859,139
20160909160879,60
20160909160886,40
20160909160911,40
20160909160945,30
20160909160999,30
20160909161008,60
20160909161026,0
20160909161030,105
20160909161037,45
20160909161051,70
20160909161073,0
20160909161089,30
20160909161112,60
20160909161147,55
20160909161177,75
20160909161188,65
20160909161210,120
20160909161215,60
20160909161228,40
20160909161248,90
20160909161301,15
20160909161333,270
20160909161341,30
20160909161356,60
20160909161393,195
20160909161439,30
20160909161464,50
20160909161500,20
20160909161504,35
20160909161506,30
20160909161512,40
20160909161538,20
20160909161547,120
20160909161567,260
20160909161592,145
20160909161596,46
20160909161644,120
20160909161669,30
20160909161671,60
20160909161680,20
20160909161740,70
20160909161812,90
20160909161879,80
20160909161937,70
20160909161954,150
20160909161986,83
20160909162004,70
20160909162086,40
20160909162090,135
20160909162124,30
20160909162149,15
20160909162153,30
20160909162190,0
20160909162208,30
20160909162241,30
20160909162269,93
20160909162284,55
20160909162362,60
20160909162377,30
20160909162385,66
20160909162472,210
20161007160107,195
20161007160630,20
20161007160771,15
20161007161081,60
20161007161353,90
20161007161504,11
20161007161583,40
20161007161762,65
20161007161962,90
20161007162107,45
20161007162336,20
20161008160009,10
20161008160011,115
20161008160041,30
20161008160111,0
20161008160112,60
20161008160139,70
20161008160140,95
20161008160141,80
20161008160143,40
20161008160513,30
20161008160516,70
20161008160563,150
20161008160589,5
20161008160634,60
20161008160651,130
20161008160660,15
20161008160671,65
20161008160688,290
20161008160698,10
20161008160767,30
20161008160781,65
20161008160787,155
20161008160815,120
20161008160837,75
20161008160872,75
20161008160888,100
20161008160975,0
20161008160986,90
20161008160996,55
20161008161002,40
20161008161012,100
20161008161055,70
20161008161071,45
20161008161096,10
20161008161104,75
20161008161127,35
20161008161179,110
20161008161182,120
20161008161194,155
20161008161195,30
20161008161211,120
20161008161238,0
20161008161261,55
20161008161266,35
20161008161268,60
20161008161269,30
20161008161313,45
20161008161325,60
20161008161326,25
20161008161336,70
20161008161346,15
20161008161349,0
20161008161352,85
20161008161367,30
20161008161432,30
20161008161436,80
20161008161502,10
20161008161518,40
20161008161519,60
20161008161526,20
20161008161550,145
20161008161571,60
20161008161582,75
20161008161590,0
20161008161644,86
20161008161668,20
20161008161671,100
20161008161692,115
20161008161696,100
20161008161725,25
20161008161829,60
20161008161834,75
20161008161853,30
20161008161870,0
20161008161871,15
20161008161896,50
20161008161911,120
20161008161966,65
20161008161984,60
20161008161993,150
20161008162032,125
20161008162060,30
20161008162079,30
20161008162087,45
20161008162131,60
20161008162161,90
20161008162180,30
20161008162240,45
20161008162249,50
20161008162250,0
20161008162287,35
20161008162289,60
20161008162292,60
20161008162319,30
20161008162320,180
20161008162329,0
20161008162366,45
20161008162379,30
20161008162406,120
20161008162433,0
20161008162456,110
20161008162507,40
20161009160001,45
20161009160004,65
20161009160005,50
20161009160006,30
20161009160009,0
20161009160010,125
20161009160013,45
20161009160015,90
20161009160018,45
20161009160020,60
20161009160021,50
20161009160024,175
20161009160028,135
20161009160036,110
20161009160046,40
20161009160058,285
20161009160067,60
20161009160068,150
20161009160074,105
20161009160078,127
20161009160081,90
20161009160084,15
20161009160089,30
20161009160092,0
20161009160093,0
20161009160097,144
20161009160098,60
20161009160105,70
20161009160109,60
20161009160113,60
20161009160126,75
20161009160135,95
20161009160136,30
20161009160142,55
20161009160148,50
20161009160154,75
20161009160157,20
20161009160162,35
20161009160169,30
20161009160177,150
20161009160500,123
20161009160503,70
20161009160505,13
20161009160507,130
20161009160508,60
20161009160510,10
20161009160515,75
20161009160519,50
20161009160523,50
20161009160531,50
20161009160532,70
20161009160539,5
20161009160541,130
20161009160544,90
20161009160545,90
20161009160550,61
20161009160554,30
20161009160555,5
20161009160557,65
20161009160561,30
20161009160562,45
20161009160563,50
20161009160567,15
20161009160569,20
20161009160571,90
20161009160584,60
20161009160585,80
20161009160586,65
20161009160587,15
20161009160588,139
20161009160589,158
20161009160595,45
20161009160596,60
20161009160599,90
20161009160606,90
20161009160611,105
20161009160616,0
20161009160617,200
20161009160618,120
20161009160621,60
20161009160625,30
20161009160627,35
20161009160628,55
20161009160631,80
20161009160635,30
20161009160636,20
20161009160638,90
20161009160644,50
20161009160645,90
20161009160649,60
20161009160650,50
20161009160653,10
20161009160654,15
20161009160660,30
20161009160667,45
20161009160669,105
20161009160676,45
20161009160679,70
20161009160682,10
20161009160686,150
20161009160687,170
20161009160688,150
20161009160689,140
20161009160690,30
20161009160697,60
20161009160700,15
20161009160702,30
20161009160704,120
20161009160705,20
20161009160707,70
20161009160735,45
20161009160738,15
20161009160740,50
20161009160742,120
20161009160743,180
20161009160750,110
20161009160753,65
20161009160755,195
20161009160756,65
20161009160764,50
20161009160772,0
20161009160774,30
20161009160779,60
20161009160780,100
20161009160781,10
20161009160782,35
20161009160786,0
20161009160788,105
20161009160790,50
20161009160791,15
20161009160794,55
20161009160795,60
20161009160803,45
20161009160804,105
20161009160828,50
20161009160829,40
20161009160830,90
20161009160837,105
20161009160838,30
20161009160844,150
20161009160848,30
20161009160852,90
20161009160856,60
20161009160864,60
20161009160866,55
20161009160870,55
20161009160877,45
20161009160880,110
20161009160881,45
20161009160884,120
20161009160885,60
20161009160895,312
20161009160896,60
20161009160902,50
20161009160904,165
20161009160905,33
20161009160909,70
20161009160915,60
20161009160916,120
20161009160921,65
20161009160922,116
20161009160924,60
20161009160932,2
20161009160933,15
20161009160935,20
20161009160940,130
20161009160942,185
20161009160943,0
20161009160957,0
20161009160958,90
20161009160960,32
20161009160963,60
20161009160971,0
20161009160983,30
20161009160985,105
20161009160989,120
20161009160992,20
20161009160993,20
20161009160998,60
20161009161000,60
20161009161002,40
20161009161006,125
20161009161013,105
20161009161021,30
20161009161022,30
20161009161024,85
20161009161025,50
20161009161027,65
20161009161033,240
20161009161036,75
20161009161038,90
20161009161041,20
20161009161062,130
20161009161064,70
20161009161068,20
20161009161072,60
20161009161075,30
20161009161077,15
20161009161078,60
20161009161084,80
20161009161088,75
20161009161092,0
20161009161096,70
20161009161099,30
20161009161103,45
20161009161109,90
20161009161111,88
20161009161114,75
20161009161118,20
20161009161119,50
20161009161126,30
20161009161128,50
20161009161130,75
20161009161138,35
20161009161143,80
20161009161146,120
20161009161149,20
20161009161156,145
20161009161161,70
20161009161165,30
20161009161173,45
20161009161176,0
20161009161183,62
20161009161184,20
20161009161185,60
20161009161189,70
20161009161192,0
20161009161194,20
20161009161195,15
20161009161200,50
20161009161204,0
20161009161211,20
20161009161213,45
20161009161214,75
20161009161217,68
20161009161218,30
20161009161221,5
20161009161223,90
20161009161224,100
20161009161230,120
20161009161236,80
20161009161238,35
20161009161239,105
20161009161242,10
20161009161243,70
20161009161246,60
20161009161250,40
20161009161252,120
20161009161253,130
20161009161254,75
20161009161255,74
20161009161260,105
20161009161263,0
20161009161264,70
20161009161265,70
20161009161271,55
20161009161274,75
20161009161276,120
20161009161279,35
20161009161282,30
20161009161283,70
20161009161289,60
20161009161290,45
20161009161293,81
20161009161300,60
20161009161306,30
20161009161308,10
20161009161310,45
20161009161318,120
20161009161320,45
20161009161322,90
20161009161327,0
20161009161328,30
20161009161329,60
20161009161330,105
20161009161331,152
20161009161336,30
20161009161342,30
20161009161346,15
20161009161351,15
20161009161358,90
20161009161360,30
20161009161361,65
20161009161362,195
20161009161369,30
20161009161370,30
20161009161377,15
20161009161378,145
20161009161379,30
20161009161384,90
20161009161388,30
20161009161391,10
20161009161399,10
20161009161400,90
20161009161401,85
20161009161402,20
20161009161413,45
20161009161414,75
20161009161420,25
20161009161426,165
20161009161428,120
20161009161429,30
20161009161430,50
20161009161431,0
20161009161433,45
20161009161437,45
20161009161444,30
20161009161448,30
20161009161450,90
20161009161456,45
20161009161459,20
20161009161461,50
20161009161466,15
20161009161470,90
20161009161471,60
20161009161472,55
20161009161474,30
20161009161477,60
20161009161478,50
20161009161481,10
20161009161483,30
20161009161486,80
20161009161489,115
20161009161490,50
20161009161494,30
20161009161495,65
20161009161502,15
20161009161503,0
20161009161507,40
20161009161509,95
20161009161510,30
20161009161518,80
20161009161522,150
20161009161524,45
20161009161528,120
20161009161534,45
20161009161535,35
20161009161539,90
20161009161544,135
20161009161545,240
20161009161546,40
20161009161551,60
20161009161554,60
20161009161556,40
20161009161560,90
20161009161562,30
20161009161563,45
20161009161570,90
20161009161571,40
20161009161572,25
20161009161590,145
20161009161594,35
20161009161598,20
20161009161601,75
20161009161602,75
20161009161607,70
20161009161609,70
20161009161611,10
20161009161613,0
20161009161616,25
20161009161619,75
20161009161623,115
20161009161626,37
20161009161631,135
20161009161633,50
20161009161635,40
20161009161636,30
20161009161640,95
20161009161642,120
20161009161643,40
20161009161651,215
20161009161653,100
20161009161658,50
20161009161662,238
20161009161664,0
20161009161672,75
20161009161674,180
20161009161676,15
20161009161681,50
20161009161682,60
20161009161689,60
20161009161693,55
20161009161695,80
20161009161702,200
20161009161703,0
20161009161706,25
20161009161709,60
20161009161711,105
20161009161712,165
20161009161713,5
20161009161720,150
20161009161722,35
20161009161724,135
20161009161734,120
20161009161736,20
20161009161739,120
20161009161744,65
20161009161745,30
20161009161746,45
20161009161750,25
20161009161760,70
20161009161761,60
20161009161762,0
20161009161763,70
20161009161766,20
20161009161769,100
20161009161771,80
20161009161777,75
20161009161778,90
20161009161779,55
20161009161782,15
20161009161786,20
20161009161787,70
20161009161791,60
20161009161800,60
20161009161804,0
20161009161805,161
20161009161813,50
20161009161817,90
20161009161819,60
20161009161824,50
20161009161829,40
20161009161831,135
20161009161835,30
20161009161838,10
20161009161841,150
20161009161843,30
20161009161844,15
20161009161845,20
20161009161851,90
20161009161852,183
20161009161858,45
20161009161860,50
20161009161862,60
20161009161863,40
20161009161865,60
20161009161866,75
20161009161867,80
20161009161870,30
20161009161871,70
20161009161872,30
20161009161876,80
20161009161882,30
20161009161884,60
20161009161894,90
20161009161900,40
20161009161901,180
20161009161904,140
20161009161906,122
20161009161909,10
20161009161910,120
20161009161912,90
20161009161918,30
20161009161919,90
20161009161922,100
20161009161923,30
20161009161932,180
20161009161935,103
20161009161943,10
20161009161948,140
20161009161950,40
20161009161955,60
20161009161964,85
20161009161967,360
20161009161968,90
20161009161970,0
20161009161972,36
20161009161981,0
20161009161985,90
20161009161991,55
20161009161994,90
20161009162005,25
20161009162008,40
20161009162016,20
20161009162017,30
20161009162019,120
20161009162023,15
20161009162032,10
20161009162034,60
20161009162035,60
20161009162039,20
20161009162040,60
20161009162041,40
20161009162042,30
20161009162048,390
20161009162050,0
20161009162051,0
20161009162052,35
20161009162053,120
20161009162054,90
20161009162059,75
20161009162070,120
20161009162074,105
20161009162077,50
20161009162079,7
20161009162081,210
20161009162087,70
20161009162091,75
20161009162097,105
20161009162098,43
20161009162101,60
20161009162106,55
20161009162111,30
20161009162112,30
20161009162113,0
20161009162114,100
20161009162116,45
20161009162119,20
20161009162121,136
20161009162126,50
20161009162130,45
20161009162132,100
20161009162135,0
20161009162136,140
20161009162137,15
20161009162139,45
20161009162146,145
20161009162148,20
20161009162152,33
20161009162156,65
20161009162158,20
20161009162163,15
20161009162164,30
20161009162166,65
20161009162170,30
20161009162172,80
20161009162173,120
20161009162174,30
20161009162175,90
20161009162177,45
20161009162178,45
20161009162181,75
20161009162187,85
20161009162189,10
20161009162191,50
20161009162193,60
20161009162194,50
20161009162198,75
20161009162201,110
20161009162202,20
20161009162203,55
20161009162205,60
20161009162206,45
20161009162207,150
20161009162210,65
20161009162211,75
20161009162212,80
20161009162215,0
20161009162220,30
20161009162222,60
20161009162232,25
20161009162235,90
20161009162239,60
20161009162247,0
20161009162248,70
20161009162254,0
20161009162255,45
20161009162257,60
20161009162261,45
20161009162264,65
20161009162265,120
20161009162275,95
20161009162277,100
20161009162281,0
20161009162283,90
20161009162288,180
20161009162290,5
20161009162292,10
20161009162293,60
20161009162294,35
20161009162302,15
20161009162304,75
20161009162306,10
20161009162309,5
20161009162310,45
20161009162312,35
20161009162313,60
20161009162314,60
20161009162316,90
20161009162317,70
20161009162318,0
20161009162320,20
20161009162325,120
20161009162329,100
20161009162334,50
20161009162338,60
20161009162342,30
20161009162344,65
20161009162347,0
20161009162350,60
20161009162357,100
20161009162360,120
20161009162363,35
20161009162365,45
20161009162366,47
20161009162367,75
20161009162371,125
20161009162374,60
20161009162375,20
20161009162380,35
20161009162383,152
20161009162384,20
20161009162388,20
20161009162391,85
20161009162393,135
20161009162394,120
20161009162398,20
20161009162399,110
20161009162401,165
20161009162402,15
20161009162405,100
20161009162408,15
20161009162409,60
20161009162410,0
20161009162411,45
20161009162412,25
20161009162413,105
20161009162415,0
20161009162421,20
20161009162430,220
20161009162431,15
20161009162433,50
20161009162434,90
20161009162445,75
20161009162447,180
20161009162451,20
20161009162455,45
20161009162456,60
20161009162457,65
20161009162458,75
20161009162461,45
20161009162462,30
20161009162463,30
20161009162466,30
20161009162469,90
20161009162473,60
20161009162480,30
20161009162481,90
20161009162486,30
20161009162490,15
20161009162492,70
20161009162495,5
20161009162498,0
20161009162500,30
20161009162501,0
20161009162503,45
20161009162504,25
20161009162511,90
20161010160011,60
20161010160012,155
20161010160017,45
20161010160026,60
20161010160027,45
20161010160031,35
20161010160056,30
20161010160079,190
20161010160080,45
20161010160095,90
20161010160105,90
20161010160107,70
20161010160129,65
20161010160149,90
20161010160175,75
20161010160176,0
20161010160521,70
20161010160529,50
20161010160536,80
20161010160551,115
20161010160553,120
20161010160557,50
20161010160609,120
20161010160618,25
20161010160619,150
20161010160631,120
20161010160632,30
20161010160638,30
20161010160639,90
20161010160656,30
20161010160659,90
20161010160675,118
20161010160680,55
20161010160681,60
20161010160722,60
20161010160740,70
20161010160752,0
20161010160755,60
20161010160758,10
20161010160772,10
20161010160782,20
20161010160794,15
20161010160799,105
20161010160800,120
20161010160828,50
20161010160829,95
20161010160837,25
20161010160848,7
20161010160854,0
20161010160857,20
20161010160858,570
20161010160862,188
20161010160888,60
20161010160910,96
20161010160921,0
20161010160937,90
20161010160941,105
20161010160952,18
20161010160968,40
20161010160972,25
20161010161006,110
20161010161038,30
20161010161047,45
20161010161050,40
20161010161086,5
20161010161107,50
20161010161145,125
20161010161149,50
20161010161152,120
20161010161171,0
20161010161182,50
20161010161200,45
20161010161212,150
20161010161223,120
20161010161230,10
20161010161238,120
20161010161245,20
20161010161266,120
20161010161270,20
20161010161283,104
20161010161301,75
20161010161316,30
20161010161329,80
20161010161355,90
20161010161360,45
20161010161374,20
20161010161376,130
20161010161406,115
20161010161429,50
20161010161433,40
20161010161435,45
20161010161476,70
20161010161484,60
20161010161495,35
20161010161501,40
20161010161511,30
20161010161516,0
20161010161529,60
20161010161539,0
20161010161541,45
20161010161542,30
20161010161543,45
20161010161557,60
20161010161574,105
20161010161583,0
20161010161585,0
20161010161646,30
20161010161659,15
20161010161664,90
20161010161673,60
20161010161692,40
20161010161698,115
20161010161699,10
20161010161721,170
20161010161723,60
20161010161730,60
20161010161753,60
20161010161762,10
20161010161767,0
20161010161778,60
20161010161800,0
20161010161813,100
20161010161858,155
20161010161869,30
20161010161874,0
20161010161883,30
20161010161884,30
20161010161898,60
20161010161926,75
20161010161928,20
20161010161957,40
20161010161995,95
20161010162009,75
20161010162016,70
20161010162017,20
20161010162023,75
20161010162024,15
20161010162056,50
20161010162069,80
20161010162105,37
20161010162113,130
20161010162141,30
20161010162144,10
20161010162191,30
20161010162195,105
20161010162227,0
20161010162255,15
20161010162264,5
20161010162266,110
20161010162275,90
20161010162276,50
20161010162279,50
20161010162304,75
20161010162323,75
20161010162352,180
20161010162354,10
20161010162362,120
20161010162370,45
20161010162396,90
20161010162400,80
20161010162404,90
20161010162406,90
20161010162417,45
20161010162425,20
20161010162430,30
20161010162450,70
20161010162452,140
20161010162462,55
20161010162477,110
20161010162495,65
20161108160961,10
20161108162220,293
20161109160066,90
20161109160120,20
20161109160134,40
20161109160143,40
20161109160512,155
20161109160543,60
20161109160547,100
20161109160558,30
20161109160575,0
20161109160594,100
20161109160612,85
20161109160624,90
20161109160640,45
20161109160641,10
20161109160655,4
20161109160675,30
20161109160695,45
20161109160783,30
20161109160787,90
20161109160793,40
20161109160808,155
20161109160815,20
20161109160825,60
20161109160833,21
20161109160840,110
20161109160869,55
20161109160873,150
20161109160875,120
20161109160890,60
20161109160926,15
20161109160954,45
20161109160956,70
20161109160973,170
20161109160977,90
20161109160982,0
20161109161066,30
20161109161067,90
20161109161080,10
20161109161082,30
20161109161086,90
20161109161090,50
20161109161095,80
20161109161110,0
20161109161152,20
20161109161157,30
20161109161187,90
20161109161241,90
20161109161244,50
20161109161245,90
20161109161269,50
20161109161270,60
20161109161275,121
20161109161277,40
20161109161288,60
20161109161303,45
20161109161304,90
20161109161324,50
20161109161397,105
20161109161407,30
20161109161409,30
20161109161411,60
20161109161418,80
20161109161469,60
20161109161480,60
20161109161491,45
20161109161521,20
20161109161523,60
20161109161537,150
20161109161565,60
20161109161584,25
20161109161589,30
20161109161591,30
20161109161599,0
20161109161632,30
20161109161638,40
20161109161655,10
20161109161656,105
20161109161675,180
20161109161705,50
20161109161723,45
20161109161727,0
20161109161735,52
20161109161742,75
20161109161772,10
20161109161783,60
20161109161789,45
20161109161796,30
20161109161802,30
20161109161808,65
20161109161830,0
20161109161833,75
20161109161847,120
20161109161891,30
20161109161893,120
20161109161898,240
20161109161907,30
20161109161911,15
20161109161914,30
20161109161930,20
20161109161951,35
20161109161959,25
20161109161963,60
20161109161980,90
20161109161999,20
20161109162000,70
20161109162029,45
20161109162031,0
20161109162049,45
20161109162099,40
20161109162105,30
20161109162115,60
20161109162127,75
20161109162128,40
20161109162147,45
20161109162157,60
20161109162165,90
20161109162168,180
20161109162185,55
20161109162186,57
20161109162188,30
20161109162200,30
20161109162225,80
20161109162228,60
20161109162259,50
20161109162276,20
20161109162308,70
20161109162319,35
20161109162339,30
20161109162353,60
20161109162368,120
20161109162373,45
20161109162395,0
20161109162397,45
20161109162420,70
20161109162427,60
20161109162489,50
20161109162510,170
20161110160001,30
20161110160009,60
20161110160019,30
20161110160021,30
20161110160034,120
20161110160039,60
20161110160041,26
20161110160044,15
20161110160050,90
20161110160059,75
20161110160064,30
20161110160092,20
20161110160093,90
20161110160097,60
20161110160101,10
20161110160112,105
20161110160113,30
20161110160115,90
20161110160125,90
20161110160132,120
20161110160134,60
20161110160136,30
20161110160140,5
20161110160143,30
20161110160157,60
20161110160158,60
20161110160171,65
20161110160173,30
20161110160174,85
20161110160178,120
20161110160501,15
20161110160506,30
20161110160509,45
20161110160515,80
20161110160516,30
20161110160526,120
20161110160528,45
20161110160532,10
20161110160537,50
20161110160544,90
20161110160545,5
20161110160552,61
20161110160554,10
20161110160558,75
20161110160559,60
20161110160561,0
20161110160563,180
20161110160565,10
20161110160567,90
20161110160568,135
20161110160570,75
20161110160573,0
20161110160575,20
20161110160586,30
20161110160587,95
20161110160595,0
20161110160598,60
20161110160601,130
20161110160606,0
20161110160607,25
20161110160616,30
20161110160617,25
20161110160620,120
20161110160625,55
20161110160626,150
20161110160627,30
20161110160628,15
20161110160629,30
20161110160633,90
20161110160634,50
20161110160635,25
20161110160637,10
20161110160640,35
20161110160642,95
20161110160645,40
20161110160660,25
20161110160662,120
20161110160669,60
20161110160670,68
20161110160672,110
20161110160673,45
20161110160678,45
20161110160679,120
20161110160683,30
20161110160684,65
20161110160687,120
20161110160688,110
20161110160692,210
20161110160694,62
20161110160695,30
20161110160711,35
20161110160712,90
20161110160714,30
20161110160726,180
20161110160729,90
20161110160736,10
20161110160742,180
20161110160743,40
20161110160751,20
20161110160753,65
20161110160754,45
20161110160756,0
20161110160757,40
20161110160759,120
20161110160761,30
20161110160764,80
20161110160767,120
20161110160769,135
20161110160774,30
20161110160775,30
20161110160781,105
20161110160785,70
20161110160787,80
20161110160793,30
20161110160796,0
20161110160804,120
20161110160806,2
20161110160808,60
20161110160810,60
20161110160816,65
20161110160821,60
20161110160823,30
20161110160824,0
20161110160832,105
20161110160834,90
20161110160840,90
20161110160841,10
20161110160843,105
20161110160849,80
20161110160851,30
20161110160853,105
20161110160859,30
20161110160861,75
20161110160863,5
20161110160867,0
20161110160870,105
20161110160871,75
20161110160872,30
20161110160877,75
20161110160882,75
20161110160885,20
20161110160887,90
20161110160892,65
20161110160898,188
20161110160899,70
20161110160900,20
20161110160905,20
20161110160907,30
20161110160909,75
20161110160917,55
20161110160930,110
20161110160932,150
20161110160933,15
20161110160935,65
20161110160939,0
20161110160944,90
20161110160946,60
20161110160947,60
20161110160948,0
20161110160951,30
20161110160954,35
20161110160957,100
20161110160962,80
20161110160963,90
20161110160973,45
20161110160987,40
20161110160991,15
20161110161003,15
20161110161010,105
20161110161015,30
20161110161021,90
20161110161036,40
20161110161037,30
20161110161039,30
20161110161042,30
20161110161048,50
20161110161052,30
20161110161060,120
20161110161062,30
20161110161069,90
20161110161073,50
20161110161088,110
20161110161092,0
20161110161093,50
20161110161100,35
20161110161103,120
20161110161109,70
20161110161112,60
20161110161116,105
20161110161118,20
20161110161123,180
20161110161127,55
20161110161129,30
20161110161131,0
20161110161133,65
20161110161135,45
20161110161142,10
20161110161151,90
20161110161154,165
20161110161157,90
20161110161158,60
20161110161159,70
20161110161161,60
20161110161163,30
20161110161167,30
20161110161169,100
20161110161170,60
20161110161175,15
20161110161176,30
20161110161178,65
20161110161179,25
20161110161183,20
20161110161186,105
20161110161187,50
20161110161197,120
20161110161207,149
20161110161209,90
20161110161211,40
20161110161217,90
20161110161222,90
20161110161227,65
20161110161231,25
20161110161232,30
20161110161233,30
20161110161235,30
20161110161240,75
20161110161241,60
20161110161243,65
20161110161251,30
20161110161258,20
20161110161259,120
20161110161263,95
20161110161273,105
20161110161275,30
20161110161276,20
20161110161277,50
20161110161281,30
20161110161282,115
20161110161284,110
20161110161285,150
20161110161289,60
20161110161294,55
20161110161295,10
20161110161298,0
20161110161303,10
20161110161306,30
20161110161310,21
20161110161311,65
20161110161315,165
20161110161320,165
20161110161322,35
20161110161326,135
20161110161327,0
20161110161328,95
20161110161337,30
20161110161338,40
20161110161340,50
20161110161343,20
20161110161349,0
20161110161361,58
20161110161362,180
20161110161363,20
20161110161366,60
20161110161378,0
20161110161380,80
20161110161382,120
20161110161384,60
20161110161386,30
20161110161388,85
20161110161389,40
20161110161391,180
20161110161396,60
20161110161397,40
20161110161399,0
20161110161400,45
20161110161408,30
20161110161411,100
20161110161418,68
20161110161424,270
20161110161428,53
20161110161437,45
20161110161438,30
20161110161439,0
20161110161440,155
20161110161442,120
20161110161452,112
20161110161453,15
20161110161455,60
20161110161456,35
20161110161458,115
20161110161460,50
20161110161462,100
20161110161469,165
20161110161478,125
20161110161480,60
20161110161482,120
20161110161487,75
20161110161489,185
20161110161490,35
20161110161491,60
20161110161496,125
20161110161497,210
20161110161499,61
20161110161500,50
20161110161508,90
20161110161512,20
20161110161518,15
20161110161526,72
20161110161527,10
20161110161530,25
20161110161532,45
20161110161533,20
20161110161537,150
20161110161544,25
20161110161545,35
20161110161549,210
20161110161553,25
20161110161563,40
20161110161565,60
20161110161566,20
20161110161567,30
20161110161568,120
20161110161576,20
20161110161581,85
20161110161582,75
20161110161593,85
20161110161598,60
20161110161599,180
20161110161600,120
20161110161602,30
20161110161609,80
20161110161611,60
20161110161616,15
20161110161619,15
20161110161621,50
20161110161622,70
20161110161626,40
20161110161628,45
20161110161629,60
20161110161631,55
20161110161636,210
20161110161638,0
20161110161640,20
20161110161642,0
20161110161643,90
20161110161644,30
20161110161651,40
20161110161653,2
20161110161657,25
20161110161658,40
20161110161660,160
20161110161667,50
20161110161672,200
20161110161676,54
20161110161679,160
20161110161690,65
20161110161697,30
20161110161701,105
20161110161703,105
20161110161709,60
20161110161710,15
20161110161716,30
20161110161725,45
20161110161727,30
20161110161729,90
20161110161737,100
20161110161738,85
20161110161739,65
20161110161742,95
20161110161745,75
20161110161746,35
20161110161751,120
20161110161752,15
20161110161760,80
20161110161764,30
20161110161765,20
20161110161770,50
20161110161772,60
20161110161779,155
20161110161787,60
20161110161792,130
20161110161794,50
20161110161795,15
20161110161799,10
20161110161801,80
20161110161805,208
20161110161809,30
20161110161811,420
20161110161820,30
20161110161824,193
20161110161825,120
20161110161834,135
20161110161836,30
20161110161837,40
20161110161838,15
20161110161852,20
20161110161861,80
20161110161865,0
20161110161870,120
20161110161875,55
20161110161878,110
20161110161882,60
20161110161885,30
20161110161893,120
20161110161897,47
20161110161904,85
20161110161906,100
20161110161908,35
20161110161909,20
20161110161911,60
20161110161912,30
20161110161914,15
20161110161918,15
20161110161921,0
20161110161929,65
20161110161930,30
20161110161933,75
20161110161935,120
20161110161936,20
20161110161938,75
20161110161939,0
20161110161940,25
20161110161941,60
20161110161946,15
20161110161951,60
20161110161952,30
20161110161955,80
20161110161960,135
20161110161961,20
20161110161970,110
20161110161971,25
20161110161975,30
20161110161978,135
20161110161990,60
20161110161997,50
20161110162000,65
20161110162012,60
20161110162014,30
20161110162025,90
20161110162026,20
20161110162027,75
20161110162028,30
20161110162029,100
20161110162033,70
20161110162034,70
20161110162043,20
20161110162045,60
20161110162046,75
20161110162058,98
20161110162060,0
20161110162061,40
20161110162073,15
20161110162074,60
20161110162077,110
20161110162089,90
20161110162092,80
20161110162093,85
20161110162094,81
20161110162095,30
20161110162097,75
20161110162099,1
20161110162103,30
20161110162109,30
20161110162117,90
20161110162122,50
20161110162128,60
20161110162129,60
20161110162131,70
20161110162132,30
20161110162143,50
20161110162146,45
20161110162149,70
20161110162150,30
20161110162154,120
20161110162159,45
20161110162162,90
20161110162163,0
20161110162171,120
20161110162179,140
20161110162182,125
20161110162183,95
20161110162185,135
20161110162187,70
20161110162190,45
20161110162199,30
20161110162200,40
20161110162203,20
20161110162207,75
20161110162208,35
20161110162209,25
20161110162210,35
20161110162213,90
20161110162214,35
20161110162215,60
20161110162216,100
20161110162220,40
20161110162225,75
20161110162226,105
20161110162232,160
20161110162233,65
20161110162234,30
20161110162236,30
20161110162244,30
20161110162253,50
20161110162256,60
20161110162257,30
20161110162258,60
20161110162261,55
20161110162268,115
20161110162271,170
20161110162277,75
20161110162278,120
20161110162281,0
20161110162286,85
20161110162289,130
20161110162302,0
20161110162303,145
20161110162306,120
20161110162309,35
20161110162315,70
20161110162318,60
20161110162319,30
20161110162321,45
20161110162322,15
20161110162331,150
20161110162335,180
20161110162338,25
20161110162343,75
20161110162344,60
20161110162345,30
20161110162350,50
20161110162357,80
20161110162361,100
20161110162363,0
20161110162364,270
20161110162365,240
20161110162368,30
20161110162371,30
20161110162372,2
20161110162373,20
20161110162374,60
20161110162375,60
20161110162377,50
20161110162378,160
20161110162381,40
20161110162384,40
20161110162387,5
20161110162389,120
20161110162390,155
20161110162401,60
20161110162402,45
20161110162405,120
20161110162410,60
20161110162413,30
20161110162414,45
